any_suggestion,suggest_safe,suggest_efficient,agree_proposal,discuss_coordinate,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message,row_id
1,1,0,1,0,0.5,0.0,0,0.0,0,0.0,0,0,0,0,1,"2-2?/PUEDE SER OTRO/cual?/que no haya tanta diferencia/di/f2,c3?/ganamos poco todos/no/no tiene sentido/ok/2-2 pues/1,1 - 2,2 o 5,5",826
1,1,0,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1,"3, 3/si",584
1,1,0,1,0,0.0,0.0,0,0.0,0,0.5,1,1,0,0,0,cual escogemos?/no se/el que tenga beneficio/f3 c3?/bien/que juego/el 3,783
1,1,0,1,0,0.0,0.0,0,0.0,0,1.0,1,1,0,0,0,juego 3/Q JUEGO ES/42432/PUES FACIL 3-3/si/ENTONCES CERVEZA NO/VALE CHAVALES LO TENEMOS/?/jajaja/si adivinas quien soy/TAN FACIL ME LO PONES?/JAJJAJAJA/jajajajaaj/PODRIA DECIRTE/A tu vente tambien/asi pagas tu/PERO NO ME CREERIAS/jajajajaa/AJAJJAJAJJA/INVITA A/A*/42432/?/que estas ganando gracias a nsootros/OK/si,722
1,1,0,1,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,1,"4/4/4 4?/Perfe/bieeen/vale/te sumas los puntos? jajaja/si tio/esq me aburro/jajajajajajaja/mare jajaj/pues si sabes que vas a ganar mas/te llevas la suma de los dos/jajaja/oye, tened en cuenta que las rondas son impares, para que no acabemos con alguno de los dos con una ronda ganando de mas/gana en la siguiente mas c/y ya iguales?/si y las demas iguales/creo qe si, luego cunado salg a el panel lo miramos/Valee",895
1,1,0,1,0,1.0,0.5,0,0.5,0,0.0,1,1,0,0,0,juego 5/c3 f3 entonces no?/c2f2/asi yo gano que tu antes ganaste/si si/pero eso cuando salga el juego 1 o 2/que es donde los dos nos llevamos mucho/pero tu mas/no?/ok/3?/si no yo aqui pierdo mucho y tu casi no ganas/si!/c3 f3,245
1,1,0,1,0,0.5,0.0,0,0.0,0,0.0,0,0,0,0,1,"como antes? c3 f3?/me parece bien/el F siempre recibe menos/o sino cual?/recibimos lo mismo en esta/ya, ya/32 cad uno/que antes he perdido 18 xd/jajajajajaja porq estabais despuntando",35
1,1,0,1,0,0.5,0.5,0,0.5,0,0.0,0,0,0,0,1,"3, 3 para variar/hola, si lo mismo/ganamos 40 es mas que los otros/si/que estratégico ponen siempre más a A jajaja/bueno eso suerte la A/el doble jaja es la suma de nosotros dos/nos acompañamos en el sentimiento/jajaja/esqeu si hacemos q A pierda, perdemos tambien/si/siempre será lo mismo mismo!/bueno a ver que tal/sii creo que sii",346
1,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1,2/2/f 33       c 47       a 80/si,565
1,1,0,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1,c3-f2 esta bien/es mejor el c2 f2/c3-f3/para ambos/vale c3 f3,168
0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,"adivina!/Como siempre/jajaja/3.33333333333333E+134/:(/Ya que hay tiempo me presento virtualmente al menos XD/Soy Jesus, mucho gusto/jajaja/Yo Guillermo, igualmente/Ya esperabas que fuera una tia eeeh ajajajaa/jajaja/veas",288
1.0,1,0.0,0.5,0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0,0,1.0,PERFECTO/ESTO ES PRUEBA O YA VALE/DECIRME Q JUEGO ES/f2 c2/vale todo/42402/EE/f3c3/3-3 O 2-2/42402/42432/si no siempre pierdo dinero yo/tu ganas igual/TIO Q JUEGO ES?/lo mismo/la siguiente digo yo/yo lo digo equitativo/SIEMPRE VOY A GANAR YO MAS/por eso/PERO SI GANA UNO MAS GANAN TODOS MAS/no,654
1.0,0,1.0,1.0,0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0,0,0.0,juego 5/ahora que juego/otra vez 55/Juego 5 otra vez/entonces/55/5 5 otra vez/Gracias C/en que numero de ordenador estais?/no digfas nada/vale/que no se puede/no se puede/ah vale/creo que te expulsan/luego nos hacemos señales/no lo sabia/jajaj/que va/5 5 no?/si 55/5 5/cooperamos bien/que me quitan mi dinerito/que suerte has tenido de ser A jajajja/no se yo creo que aqui tiene que haber algo raro/mis amigos me dijeros si te toca A te forras/es eso/si no lo veo muy facil/si.../yo creo que lo estamos haciendo bien/a mi mejor amiga le toco F tranquilo no eres el unico/porque tu y yo ganamos lo maximo,874
0.5,0,0.0,0.0,0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0,0,0.0,se puede compensar para ganar todos lo mismo/juego 5/solo que cada ronda uno tiene que ganar más que los demás/pero es un lio/el a siempre va a ganas más/ya.../no/si es la suma es lógico que sí/si coges j4 c3 f1/gana mas el c/por ejemplo/no veis que tmb hay numeros en negativo?/qué cojemos en este juegio?/yo jugaria como antes y ya esta,527
1.0,1,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0,0,0.5,c2 f2/en que juegto estamos=?/el mismo ue antes/el mismo/perfecto/el f tiene los numeros mas bajos que bien/pues selecciono lo mismo/en todos los juegos/jajaja/pero en todos.../luego cambia/que cosas.../en todos todos jaja el chollo lo tiene el a/la verdad que he tenido suerte,788
1.0,0,0.5,0.0,0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,"A escucha/IMPORTANTE/dime/Esto se trata de que tu obtengas el mayor beneficio/Que siempre esta en la columna c1 f1/A, No ves que te esta engañando todo el rato, te esta diciendo el1-1 porque es el que mas gana el, que se me quita a mi. yo podria decirte 5-5/Miralo en todos compruebalo/y es la que mas ganaria yo y a/Y si tu ganas mas los demas al final tambien/que mentira/f1 c1 todo el rato/1-1 2-2 las que benefician al c/Ya estas viendo que los datos el que mas ganas eres tu/No te miento/te esra engañando/ahora pongo c5f5/Enserio aun no lo has entendido?/para compensar/si/No/claro que si/le has engañado dos rondas/c3f3",683
1.0,1,0.0,1.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,"3.3/3.3/si ajaj/en los anteriores salia otro que no habiamos escogido pq el A escogió uno diferente/puede ser/lo mas seguro/si,pq me lo dijeron",103
1.0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,"juego 4, f1 c1??/sii estaba ppensando ese/jaja perfecto/jajaja yeah/asi variamos jaja/esque aun asi tendremos los mimos puntos jajja/jajaja sii/las siguientes ya las hacemos 3,3 jajaja/que aburrido jajaa/jajaja ok si/que quedan ya solo 2/ya podria variarr o ser un poco diferente jaja/yaa/ajajaja/una hora haciendo lo mismo/bueno por estar aqui sentados al menos ganamos algo jaja/ya jajaja",452
1.0,0,1.0,1.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2/2/ahora mas f?/mismo/sii n/luego al reves/pues como no querais 5 5/sale mas rentable hacer igual el 3 3/como veais/4 4 mejor no?/o la 4 4/hotia no lo habia visto/jaajajaj sisi/ese mejor/4 4/4 4/Sii,879
1.0,1,0.0,1.0,0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0.0,juego 5/juego/hacemos uno y uno de ganacias C y F?/f3 c3?/vale/vale/pues decir/aqui 5 5/bien/porque es en el unico que he visto que F gane bastante/los dos ultimos juegos son de F/como?/si os dais cuenta/son de f?/F tiene mas ganacias en los juegos 4 y 5/ah vale/si es verdad/y C en 1 y 2/ah si/el 3 es como mas compensativo,858
0.5,0,0.5,0,0,0.0,0.5,0,0.5,0,0.0,0.0,0,0.0,0,1.0,hay que intentar elegir las columnas cin mayor resultado y siempre en positivo,6
1.0,0,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,3/VA 2 RONDAS MAS/42432/42432/42432/BIEN/a no te integras/YO ME INTEGRO/se le a subido el poder/por?/jajajajja/jajajajajja/PERO ESQ VOSOTROS SOIS TO COLEGAS YA/pero si no nos conocemos/YA/es que eres el que tiene el poder/estas segura?/te tenemos respeto/jajajajjajç/Q TENIA Q PONER/y omuy seguro/42432/42432/si/VALE VALE/ESCRIBO EN MAYUSCULAS TENGO EL PODER/exacto/................................,766
1.0,1,0.0,1,0,0.5,0.0,0,0.0,0,0.0,1.0,1,0.0,0,0.0,juego 2/fila 5/columna c4/o vamos a medias?/a medias/ok/entonces fila 3 columna 3/que sino no me da casi puntos/okii/ya,457
1.0,0,1.0,0,0,0.0,0.5,0,0.5,0,0.0,0.5,0,0.5,0,0.5,elige el juego 4 columna 4/Voya ver/es la que mayores resultados da a todos/Columna 4 fila 4,15
1.0,1,0.0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,"hola, ¿cuál fila vas a elegir?/voy a elegir f4/¿te parece bien que escoja c4?/o c3?/elegiré c3/lo que prefieras",3
1.0,0,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,"3,3/la mejor/3, 3",602
1.0,1,0.0,1,0,0.5,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,di fila jaja/bua no se/columna?/c3 f3?/otra vez xd/vale/aunque a la siguiente hay que quitarle al A,44
1.0,1,0.0,1,0,0.0,0.0,0,0.0,0,0.5,1.0,1,0.0,0,0.0,"cual/juego3/3.3/3,3/si/perfect",926
1.0,1,0.0,1,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0,1.0,f3 c3/okey/mejor opcion../si no negativo,77
1.0,0,1.0,1,0,0.0,0.5,0,0.0,0,0.0,0.0,0,0.0,0,1.0,"2 y 2 ?/vale si, es la maxima para c",351
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,"lo mismo que antes no?/c3/f3, c3?/f3/si, vale/correcto/me da que no saldre de aqui con mas de 15 euros xd.../y si llega/a ver si nos seleccionan como A despues/A ver is hay suerte/si*",209
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,"f3, c3/si",314
1,0,0,1,0,1.0,0.0,0,0.0,0,0,0,0,0,0,1,"un momento xd/que crees que tiene que hacer A?/dime/no se ni si existe xd/c2 f2?/yo pienso igual jajajajaj/no, asi tu ganas mas/tu ganas 3 menos y yo 11 más xd/A otra ronda lo arreglamos al reves/e igual ganamos mas jajaj/no se yo si fiarme../que si que si jajaj/ok/lo que digas/ok?/mismo/va/pero luego quiero mi parte/jajaja/c2f2/si jajaj",89
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,BUENA/bien jugada/vamos/sigamos/f3 c3 buen/el A ganas mucho/o cual?/esa/por mi esa/f3 c3/pues esa/defnitiva f3 c3/probemos mas por si acaso/vale/pero sino esa/a ver podemos pillar/venga,506
1,0,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,"ahora 4, no?/si/c4-f4/esto va muy lento/muchoo/jaja/estamos mas de un minuto sin hacer nada/habrá quien se peleará xD/supongo/venga q ya acaba",127
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,5/5/c5 f5/no perdon/c3 f3/si si c3 f3/sii,890
1,0,1,1,0,0.0,0.5,0,0.0,0,0,1,1,0,0,0,es el juego 2/poned segunda fila/y columna?/c2/vale/es la que mas nos beneficia no?/Si/ponemos calcular?,781
1,0,1,1,0,0.0,0.0,0,0.5,0,0,0,0,0,0,1,elijes tu la cantidad mas alta de c/y en la siguiente yo la de f/vale/escoge la fila 1/ok/yo f1,27
1,1,0,1,0,0.5,0.0,0,0.0,0,0,0,0,0,0,1,"holaa/holaa/jajaja/creo que no cambian las personas/son los mismos/jaja sii/menos mal/9 veces mas/pues lo mismo 3,3/si si jajja/madre mia.. jaja/jajaj veremos al final como evalúa jajaja/dos minutos son eternos para lo mismo jajaja/que nos suban los puntos por buena gente jaja/yaa/esoo/A se forra/bua se va a llevar una pasta jaja/jajaja/que lento pasa/nos queda el consuelo que trabajos en equipo/eso sii/trabajamos",399
1,1,0,0,0,0.5,0.5,0,1.0,0,0,0,0,0,0,1,"3,3/seguimos con 3 3/este es el juego que mas nos beneficia/a partir de la 4a ronda/podemos elegir cada vez una que beneficie a uno mas/asi tendremos dos rondas cada uno con mas puntos",560
1,1.0,0,1,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,1,5/5/pilla ahora c3f3/si/para igualar/que tu te has forrao jajaja/la democracia es la democracia.../jajaja/podriamos habernos cruzado con un dictador que se llevase todos los 80 puntos/jajajajaja/:DDDD/jajajaja,846
1,1.0,0,0,0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,1,dime columna/cual nos da mas?/la primera/no?/joder es q el A se llleva siempre el doble../f3 i c3 nos llevamos mas/yo voy a poner c1/el se lleva lo mismo/y antes tu ya obtuviste mas que yo,11
1,1.0,0,1,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,1,todo 3/3/vale/a esperar/que no cambie/atentos/todo 3/siii/A te estas llevando buen botin eh nats jajaja/que suerte jajaja/jejejeje  :P/ojala me hubiera tocado a/jajaja ya ves,567
0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,3..y ya acabamos/sii,309
1,1.0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,1,"que calor hace/1/siis/yo al principio no había pillado el juego/jajajajajajaaj/si esque en verdad no tiene demasiado sentido/3.3/ya, yo pensaba que no podia saber el juego/asi no tiene mucho sentido/jajaja/Jajajaja/Me refería antes a que en teoria hay 18 rondas pero se hacen en plan 2 sesiones de 9 y 9/Que será por algo alomejor/ah ni idea, igual ponderan difernte/esta gente se esta contando sus vidas/pero me lo estoy inventando/Porque si es lo mismo porque no las hacen seguidas?/en la segunda ronda la gente se pune chunga/jajaja/Ellos sabran!/pone*/jajajajajaajaj/Nos queda poco ya/3 ronditas",894
1,1.0,0,1,0,0.0,0.5,0.0,1.0,0,0,0,0,0,0,1,"Qué columna pongo?/f2 c2/los que mas nos benefician a todos son las diagonales/antes te has equivocado/en el juego 3 hay que poner f3 c3/en el 4 f4 c4/Ah vale/ponemos fila 2, columna 2?/vale/es lo que más nos beneficia a todos por igual/si",790
1,1.0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2/c2 f2?/sii/si/oke/okey*/el A se forra/siempre jajajajaj/Un golpe de surte/suerte,898
1,1.0,0,1,0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,1,"f3c3/en serio?/jajaj/sii/jaja/esque és la mejor opción, así C y F ganamos lo mismo/jajajaja/el A siempre va a ganar más así que que mas da/gracias A jaja/he sido nombrada a dedo/no es mi culpa/jaja",580
1,1.0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,juego 5/somos los mismos no?/si/siii/c3f3/estás de acuerdo f/?/si/genial,555
1,0.5,0,1,0,0.0,0.0,0.5,1.0,0,0,0,0,0,0,1,"en la columna dos es donde menos en negativo hay, solo unn -4/buena/asique voy a darle ahi todo el rato/intentando compensar f y c/Correct/pero claro, no te podemos decir el juego no?/Ni idea/ah ni idea/pues pillala igual",786
1,0,1,1,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,f2 c2?/juego 2/Vale/Yo creo q despues cambiaremos de letra/Despues d esta ronda/cuando acaben las 9,347
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,f5 y c5 por las de antes vale?/al final nos quedaremos igual..../bnn/el A de 80 no baja jajajajja/no tendremos q mirar el papel este/si de verdad se multiplica todo invito a algo jaja/porq no coinciden los numeros/vale si/si que coinciden/jajajajjjajaj/a mi si/he mirado columna arriba,745
1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,AL FIN/bieeeen/MI MOMENTO/jajajajajajaa/HA LLEGADO/5-5 je/al final tenia que salir algo bien jajaja/te saco 60,286
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,decidme/8 puntos tio/antes no me a dado tiempo/jajaja/lo siento/va/espera/73/c3/f3/perfecto/no/mo/se acaba el tiempo/21/c2/f2/c2/f2/porfa,479
1,1,0,1,0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,"3/3 3/3 3?/valeee/que bien estamos de acuerdo siempre jajaja/si tio, y oigo a la gente escribir mucho/congeniamos muy bien jaja/jaja yo igual digo que escribeen.../quiero saber quin soooois/y yoo/jope/jajajajaja/No se puede decir nada de nada por aqui no?/no/Pos vaya/nope/yaa",912
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,"juego 1/juego 1/fila 2 columna 1/no?/ahora fila 1 columna 1?/si mejor/1,1/si/perfecto/el A se forra en todas jaja",659
1,0,1,1,0,0.5,0.5,0.0,0.5,0,1,1,1,0,0,0,juego?/4/ce f3?/c4 y f 4 quizaas?/f3 c3 es el mas repartido/si/o ese/pero c4 son soslo 3 puntos menos para c/y muchos mas para los otros dos/vale ese/perfect/f3 c3 pues.../noo/c4 f4,797
1,1,0,0,0,0.0,0.5,0.0,1.0,0,0,0,0,0,0,1,fila 3 columna 3/lo mejor para todos/justo la acabo de ver/el A se va a forrar jajaja/q rapido/siempre pilla 80/algo cambiara digo yo/sino q chollo jajaja/nnono/tu cuanto mas ganemos nosotros mas ganas tu/ah sii/?/claro fijate que es la suma de las nuestras/ahora 40 yu 40 80/hostia paco/cierto/q sagaz,694
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,1,1,0,0,0,juego 4/fila 3 columna c3/asi vamos a medias/vale,449
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,1,"hacemos una en q ganemos igual ahora?/valee/c3 f3?/o seguimos con máximos de cada uno?/ante la duda c3 f3 siempre/jajajajajjaa seeh/me da igual, lo que prefierqw/prefieras che/esque justo en el juego 1 es en el q mas gano/y tu en el 5 en el q mas/pyes c1 f1/perf/c1 f1",414
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"Decidme/f1,c1?/1/si no?/si/Si/aunque este no me renta mucho pero bueno jajajja/si queréis cambiamos, todavía quedan rondas/me solidarizo con vosotros/jajajajaj/f3 c3 es mas igualitaria+/pero no os renta",815
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"2/en realidad lo que estaría guapo es que las tablas fueran diferentes para cada uno/y así nos rallaríamos a saco/f3c3, como siempre jajaja/jajajaja/o que A no sepa el juego/discutiendo y todo/claro/y tenga que fiarse de uno o de otro/Pues si/si esque yo pensaba que no se podía decir el juego/Mas dinámico.. por lo menos/en la siguiente no decimos juego, vale?/pero esto es un poco caca/jajajaja no fastidies/venga/para darle emocion/que la liaremos/jajajaja/JAJAJA a ver que sale de ahí/vava, sin que lo osepa A/yo no tengo la culpa si elijo mal ehh/jajajajaj/que me sabe mal si perdéis/tranqui/si en verdad f3c3 es la justa siempre/da igual el juego/xdddd/ya jajajaj/cierto jajajajaaajaj/tu dale a like y au jajaj/pùes eso, la siguiente a ciegas/venga va :P",905
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,1.0,1.0,0,0,0.0,vale/juego tres otra vez/elige tu/fila 3/columna??/noo/fila 4/columna 4/valee/vale/jugamos a compensar en todas las rondas??/sii aunque queda 1/luegoo nueve mas,70
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"5/si quereis nos arriesgamos pero sin q se vaya mucho/por si acaso/o como querais/entonces 4 4/vale/o que decis/mm si/total son 14/luego si vemos que vuelve a salir 4 o 5 compensamos/yaa, pues ese mismo/jajajajajaa hombre tu no digas q no/que te beneficia/jajajajajajajja ya.../jajajajajajaja/vale entonces 4 4/bien/luegomiramos a ver/sii",908
1,1,0,1,0,0.5,0.5,0.0,0.5,0,0,0.0,0.0,0,0,1.0,"4/ahora c4 f4 no?/Ey C/si/a ti y a mi se nos esta quedando igual todo el rato/Valee/me sacrificaré otra vez/jajajaja/te estas dando cuenta cuando sale el global?/se compensa si seguimos asi/siii/buah hemos dado con la buena eh jjajajaja/Lo puntos que os quitan en unos, se regulan en la siguiente ronda/que crema/jajajajaj/si si/tal cual/jajajajjajaa/ya veremos lo que sale de aqui",906
1,0,1,1,0,0.0,0.5,0.5,1.0,0,0,0.5,0.5,0,0,0.5,1/1 y 1/maxima de c y mia/bien/si/bien/siempre voy a ir las dos del que es el juego/es decir si el juego es el 2/voy 2 y 2/si el juego es el 3/es cuando mas ingresos salen no?/voy 3 y 3/si/los ingresos son los puntos?/la diagonal principal es la máxima,514
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0,0,0.0,"juego 3/c3 y f3 ?/f3c3/si/okey/perfecto/espero que me toqueis en las siguientes 9 rondas :)/bo seria mejor c3 fe?/osea c3 f 3/ese hemos dicho jajaj/ah vale lo he leido mal/nos entendemos bien jaja/jajajaja/sii/cuando acaben las 9 rondas, en las siguientes preguntare: somos los mismos?/y contestamos asi lo sabremos/os parece?",539
1,1,0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,0,0,0.0,"ahora/como ya he igualado/1/ya eligo siempre igual/os parece bien no?/juego 1?/si/si,claro/c3 f3/os parece?/sii/pues c3 f3",511
1,1,0,1,0,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"qué mal xd/c3 y f3?/jaja esque el A se nos desmadra/f5/c3 y f3 ganamos mas/vañe/vale*/ok/vamos bien, no?/si jajaj",26
1,1,0,1,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,f3c3/no quieres esta por ti y la proxima por mi?/vale va/y ponemos f4 c4/si?/me parece bien/vale perfecto/a la proxima tu/vale/gracias/entonces 4 4/si,95
1,1,0,1,0,1.0,0.0,0.0,0.5,0,0,1.0,1.0,0,0,0.0,"el juego 4/ahora es el 4/vale/c2f2?/el equitativo para f y c es c3 f3 en todos los juegos, no?/siii/pero sales siemore ganando A/ya, pero no puedo hacer nada/c3 f3 prefiero yo/vale c3f3/a ver, si no podemos ir alternando que uno gane mas en una ronda y el otro en la otra/lo que prefirais/vale tambien bien/vale a la siguiente lo hacemos asi/esta c3f3/vale/perfe",787
0,0,0,0,0,0.0,0.5,0.0,0.0,0,0,1.0,0.0,0,1,0.0,juego 9/jajajajajaa/es el juego 3/jajajaja/3/Nosotros empatamos/Menuda suerte has tenido A/te vas a forrar/A hazme caso es el 9/te la está colando jajajaja/Ya nos podría haber tocado a nosotros xd/a veces se gana otras se pierde amigo ajajaj/ya ves/asi es/lA MEJOR ESTRATEGIA ES QUE TODOS GANEMOS CUANTO PODAMOS/metele lo que ganes a la victoria del madrid por mas de 3/perdonad las mayusculas/en el mundialito/handicup/jajaja/mas 3/jajajajaj/ahora en la reta jajaj/A luwgo puedes repartirlo/si quieres/:),776
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"la ultima!!/yeahh/lo mismo 3, 3/sii claro/si ya no seguimos, suertee para lo que qued/queda*/veremos que nos depara los prroximos minutos/jajaja/igualmente!! que vaya bien en el siguiente bloque!/eso espero jaja/esperemos que nos toque alguien no avaricioso jajaj/ojala jajaj igual seguimos como ahora/esque no lo se jaja/jajaja sii/ciao/adioss",390
1,1,0,1,0,1.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,1.0,"cogiendo la 4 pillabamos cacho ambos, ahora consensuamos/la c3-f3 es mejor/pillamos lo mismo/genial/joder es q es muy injusto! jaja/o podemos cojer la c1-f2 que gano yo y a la de despues ganas tu/aci vamos a ganar mas/no crees?/venga va confie en ti eh/c1-f1",38
1,0,1,1,0,0.0,0.5,0.5,0.5,0,0,0.0,0.0,0,0,1.0,"Buenas/Antes que letra has sido?/Hola, vamos a seleccionar el mayor beneficio/En este caso es f5 c5/c5 f5/Sí/Pero que letra has sido anteriormente?/No la podemos decir/Como q no?/No se puede desvelar, creo",400
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0,0,0.5,3/sip,467
1,1,0,1,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,"4/4/ahora yo mas y luego ya iguales/2 2?/2 2?/siii/valeps/he sufrido por si me equivocaba/he tenido un lapsus de no acordarme/de cual coger??/que va lo has hecho muy bien jaja/me alegro :)/2 2/jajaja si , ahora nmo la cagues en las dos que quedan y arreglado jaja/exaactoo/noooo no la lio/te vas a forrar/ha sido aleatorio../ya ves has tenido suerte/lo se lo se jajaja/suertee/pos si suertee/mas money",903
0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0,0,1.0,tenias q poner 4/encima me resta/y ganabas 30/espera y busco/depende del juego y eso no esta en mi mano,363
1,1,0,1,0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,3 3no?/o si quieres 4 4/y la proxima por mi/como antes/vale 44/vale/y luego tu/si,122
1,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,f4? jeje/f4 c4 es lo mas compennsatorio/genial/:),124
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,"seguimos con f3c3/entonces nos quedamos con f3c3/por mi si/pero si qquereis cambiar/nono, demasiado complicado jaja esta bien asi/yo creo que es lo mejor/por mi no, porque ya es impar/vale pues f3c3/jajajaja/A vas a ofrecer una cerveza jaja/si si al salir nos dará la mitad jajaja/jajaja",605
1,1,0,1,0,0.0,0.5,0,0.0,0,0,0,0,0,0,1,"f5c5?/okey/o c3 f3 ?/f5c5/que acabamos de hacer f1c1/asi ganamos lo mismo , realmente la idea es llevarnos el máximo de dinero",428
1,1,0,1,0,0.5,0.5,0,0.0,0,0,1,1,0,0,0,"juego 2/2,2 otra vez/okey/y ya hemos acabado no?/va a ver lo que nos llevamos/creo que sii/A te has llevado en casi todas las rondas 80 puntos jaja/yo queria ser A :(/en estas ultimas si/al principio no/por eso lo hemos hecho mal/jaja/al principio iba a por mi todo el rato el juego este/hubieramos ganado todos haciendo lo mismo",774
1,0,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,elie/f1/ok,72
0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,"3.3/sii jaj/pasa un poco lento no?/bastante lento,/la gente contesta rapido../o eso creemos,xD/se oyen los teclados/y ratones jajaj/jaja hablando para quitar el aburrimiento/jajajaj eso si/como nosotros/jajaja",129
1,1,0,1,1,0.0,0.0,0,0.5,0,0,1,1,0,0,0,"genial compi/c3 f3/lo estamos haciendo guay/si si/si/el 3/a tope/le hemos pillado el tranquillo/asi es/creo que es fundamental sernos leal/seria muy dificil si nos llevaramos mal/totalemente/es que si no es imposible/cada uno miraria por si mismo/y no nos llevariamos nada/ya, si cada uno piensa por el beneficio personal estamos perdidos/oye",263
1,1,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,cual elegimos?/f1 c1/vale,210
1,0,0,1,0,1.0,0.0,0,0.0,0,0,0,0,0,0,1,repetimos lo mismo? o cambiamos?/cambiamos/vamos a compensarme/esq a y tu/llevais mas puntos que yo/jajajaj/jajaja/A sobretodo/c4 f4?/vale/f5 c4/que sino A se lleva eldoble,353
1,0,1,1,0,0.0,0.5,0,0.5,0,1,1,1,0,0,0,qué juego?/5/c5 y f5?/seguimos eliguiendo fila 2 columna 2?/sí/vale/mejor c5 y f5/no?/ok/hombre son mas puntos/por eso/mas o menos todos los juegos coinciden en que la fila y la columna que son iguales son las que mas puntos tienen,483
1,1,0,0,0,1.0,0.0,0,0.5,0,0,0,0,0,0,1,que mierda/no me compensa/empate?/c2f2/para quedar en igualdad de puntos/tendria que ser f1c1/y tendriamos exactamente los mismo/trato?,232
