any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1; 4 4/0; ouuuuuh yeah/0; jajajaja bien/2; 1/2; 2.2000000000000002/2; 1.1000000000000001/1; 2.2?/2; 3.3
1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; uno de esos tres pienso yo/1; si quereis ahora 2.2 y a la proxima ya vemos/1; 4/2; 4/2; 4.4000000000000004/1; si, 4.4/0; Estoy de acuerdo/1; no he leido lo ultimo que habeis escrito antes jaja/0; yo tampoco/2; no me acuerdo que habia puesto jaja/1; jaja/2; 2/1; 3.3?/0; 2.2000000000000002/2; una de esas dos bien/2; tendrian que dar mas tiempo/2; que antes han cortado a mitad/2; JAJAJA/1; 2/2; 2/1; 3 3/2; si/0; okey/0; 3 3/1; okey/2; si os fijais en todos los juegos los mejores son los que estan relacionados con su fila y columna/2; 2.2 3.3 asi/2; me entendeis?/2; que cosa mas rara/2; jajaj/1; es verdad/1; por ahora no hemos dicho 2.4 o algo asi/2; en plan son los mas justos entre F y C/2; 2/1; 2/2; pues antes has puesto 2.2/0; 4,4/2; pon 3.3 ahora/1; lo que querais, esta ya es la ultima creo/0; 5,5?/2; para 5.5 mejor 4.4/2; que sino yo pierdo mucho"
1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,"2; y tampoco ganais mucho mas en 5.5/0; pues 3,3/0; Soy A/0; informarme/2; f2 c2 creo/1; porque 5 5 o veo exceisvo para c jajajajaa/2; si porfa JAJAJA/1; porque no sale el juego 5?:@@@@2/2; 33 bien?/1; sii 3 3/2; saldra el ltimo quizas/1; no creo/1; yo creo que esta es para que f pierda/2; no se/1; 2/2; 2/2; 55/2; por F jajaja/1; seguro?/1; jajajaja/0; lo que diga c/1; un favor me haces desde luego/0; que se sacrifica por el grupo... jajajaa/2; si porque te han puteado/2; laa mejor para todos/0; en qu ejuego estamos?/1; si/2; 2/1; juego 2/1; f2/1; es el que tiene mas ingresos para todos/2; si/0; ya lo he seleccionado/2; c2 f2/0; en que juegto estamos=?/2; el mismo ue antes/1; el mismo/0; perfecto/1; el f tiene los numeros mas bajos que bien/0; pues selecciono lo mismo/1; en todos los juegos/0; jajaja/0; pero en todos.../2; luego cambia/0; que cosas.../1; en todos todos jaja el chollo lo tiene el a/0; la verdad que he tenido suerte/0; juego?/2; jajajaja/0; pues ya esta/1; gracias gracias :$$$$/1; jajaja/2; tampoco es tanto dinero no se/0; 5 5/0; el trio cuando?/2; no hay que ser ratas JAJA/1; jajajaja a solo le interesa el trio/1; jajajajajajaja/2; ahora a la salida nos lo montamos en el baño/2; JAJAJAJA/0; si , yo voy directo/1; informer uv JAJA/2; SII JAJAJJA/2; 4/0; ce f3?/1; c4 y f 4 quizaas?/2; f3 c3 es el mas repartido/0; si/2; o ese"
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1; pero c4 son soslo 3 puntos menos para c/1; y muchos mas para los otros dos/2; vale ese/1; perfect
1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"0; f3 c3 pues.../1; noo/1; c4 f4/2; el mismo/0; perdon me he liado, estaba mirando la 3/1; el mismo/0; f4 c4?/1; no pasa nada jaja/2; si/0; valee jaja/1; 1/0; juego?/0; vale/2; c2f2?/2; c3f3?/1; c3 f3/1; ??/0; 2 2 lo veo mejhor/2; c3f3/0; f solo se lleva 3 mas en 3 3/1; pero de c y f varia mucho/2; lo que veais/1; bueno f no jaja/1; pero c si/2; c2f2?/1; vale/1; puyes ese/0; lo qu eme digais/0; juego?/1; juego 5/1; c3 f 3?/2; si/1; o f 4/1; c4/0; f5 c5?/1; ese a mi me interesa mas/1; que digaa c/1; pero estaria bien que f esta seca jajajaa/2; c5f5 va"
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0; vale/0; a la siguiente por ti C/2; me la apunto jaja/0; jajajaja/0; a mi me sabe mal llevarme siempre mas por regla.../2; esta hecho para que siempre a se lleve 80/2; fijaros/1; has tenido suerte jaja/0; mucha/1; yaa siempre hay alguno que tiene menos/2; c y f se llevan lo mismo/1; mucho menos/2; si elejimos esa/1; 4/2; c3f3?/1; bien/0; c3 f4 f se lleva mas en compensacion/0; 11 mnas y c solo 3 menos/2; c3 f4 no/2; nos llevamos todos menos/0; f4 c3 perdon/1; f3 c3 es el mas igualdo/0; osea 4 4 joder/0; vale 3 3 no mareo mas jajajja/1; como veas y la siguiente/1; 2/2; c2f2/0; 2 2 ?/1; bien/0; vale/2; el juego esta hecho para que se seleccione siempre cuando A se lleva 80/1; pero porque se hace balance de/1; f y c/2; y C y F se llevan al final la mitad que A cada uno/0; si ://0; he tenido flor en el culo/1; sisi jajaja/2; ya ves jaja/2; invitate a algo/0; vale/1; te envidimos jajaja/2; jaja/1; 5/2; 5/2; pilla ahora c3f3/1; si/2; para igualar/2; que tu te has forrao jajaja/0; la democracia es la democracia.../1; jajaja/1; podriamos habernos cruzado con un dictador que se llevase todos los 80 puntos/1; jajajajaja/1; :DDDD/0; jajajaja/0; juego?/1; 4/2; 4/0; f4 c4?/1; bien/2; si/0; okey/0; nos han cambiado de grupos?/1; creo que no/2; creo que no/1; yo sigo siendo la f desgraciada jajajaj/2; y yo el C/1; pues todo igual/2; A que suerte tienes/0; estabais hablando de democracia y dicatdores?/2; JAJAJA/2; sep/1; :$$$$/0; pues somos los mismos/1; jajajajajajaa/2; mejor/0; yo sigo sintiendome mal/1; 3/2; 3/2; c3f3/0; si/2; claramente/1; c3 f3/1; jajajaja/2; JAJA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0; obiusli/1; estamos ya conectados jajaja/2; lo de invitarte a cervezas ahora con mas razon jajaja/0; un trio luegoi?/1; JAJAJA/0; yo pago el alcohol y la droga..../2; me parece bien/2; AJJAJ/1; muero jaja
1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0; f es chica/0; jajaja/2; sep jajaj/0; c tiene pilila como yo/1; maybe jajajaaj/0; jajajaja/1; 1/2; 1/1; c3 f3/2; c2f2?/0; c1 f1?/2; o esa/2; por mi mejor/0; y luego damos por ti f.../2; f?/1; venga vale/1; jajajaja/1; me la guardo/0; yo creo que a si al final ganais más/2; yo tambien/0; sisi...
1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,"1; sii a lo mejor si en una f gana mucho mas/1; y luego c/1; compensa/1; lo llevo pensando toda la partida/0; we are conect!!/1; 1/2; mismo/0; repetimos?/2; yo si eso ahora pillaria 2 2/2; un poco por F/2; 55?/1; si/2; cuando salga el juego 5, metemos c5 f5/1; Estaba claro/2; para variar.. jajaja/1; pues nada un placer vaya/2; bueno F, un placer jajaj/1; a ver cuanto nos dann/2; 5/1; si alguno de los dos se corronpe.../1; m*/2; jaja veo que tienes papeletas/2; jajja/1; fila 1 columna 1/0; he hecho eso/2; el A se está forrando jajaja/1; no ganamos casi nada de mas/1; 3/1; f3c3/2; f3c3/2; es la penultima ya/2; apues, llevas una rachita/2; ¿cuál seleccionamos ahora?/1; al, final resulta que no tendriamos que haber camiado en la ronda esa/2; ya/1; f5 c5/2; pero no pasa na/2; okay/1; bueno ha sido un placer participar contigo/2; igualmente/1; que te vaya bien en proximos experimentos/2; Hola/1; hey/1; alguna idea?/2; q es tu máximo/2; 54/2; qué fila?/0; si el objetivo es que cada uno obtenga el mayor numero de puntos deberiamos coger siempre la que mas equilibra este/1; entonces la columna 2 y la fila 2 no?/0; para si estar todos mas o menos igual/0; y que juego?/1; qué juego?/2; 5/1; c5 y f5?/0; seguimos eliguiendo fila 2 columna 2?/2; sí/1; vale/0; mejor c5 y f5/1; PERF/2; debo elegir?/2; y ya?/1; fila 5 columna 5/1; q mas nos llevamos todos/0; c2 f2 mas no?/1; nooo/2; no?/1; ya ves jajajaj/1; ojala en la siguiente ser A/2; pues sí eh/0; ya jajaj ha sido la suerte del principiante/2; jajaja/0; Será eso? por ser la primera vez?/1; son 3 rondas, supongo que seremos los 3 roles/0; seguramente/0; f3c3/2; jajajaja/2; esque está muy trucado esto/0; que unanime todo/0; Ya.. podrían ser mas justos creo yo/2; yo pensaba que íbamos a cambiar roles/0; Que podamos hacer los tres algo para equiparar/1; podrian poner una calculadora Ppara ir viendo cuanto llevamos.."
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0; Yo tambien creía que ibamos a cambiarlos/2; yo creo que ganaremos como 25 euros o asi/1; y yoo/2; y A pues el doble
1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2; jajajaaj/1; ojala llegue a 25 pero lo veo dificil jajajaj/2; 36 por ronda.../0; esperemos que si/2; 18 rondas/2; mirand el juego 3 la mejor columna c para elegir es la 1/2; creo que tenemos que intentar que todos ganemos el maximo posible/1; y f1 supongo/1; pero donde tengo que ponerlooo? xDD/2; o tambien c4f4/2; antes tu has tenido menos/2; para compensar/2; elegimos la que te de mmas a ti ahora?/1; f5 c5?/2; si/1; a quien le toque el A va a estar en la gloria jajaja/2; jajajaja pues si/2; pero bueno/1; vamos alternandolo pues/1; f1 c1?/2; o c3f3/2; el que quieras/1; ya veeeeeeees/1; perf/2; c3 f3 pues/2; no hay manera que salga el 5 eh.../0; no?/2; ok/1; hombre son mas puntos
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"0; por eso/1; mas o menos todos los juegos coinciden en que la fila y la columna que son iguales son las que mas puntos tienen/1; juego 3 c3 y f3?/0; valee/2; oki/1; es que si el objetivo es obtener el mayor num de puntos es así/0; una cosa, a vosaotros que no sois A, os sale el juego a eleguir?/1; sí/1; mejor la f5 columna 5/2; fila 3 columna 3/2; perdon columna 2/1; el A como mas gana es fila 5 columna 5/1; fila cods columna 2+/2; fila 3 columna 3/1; antes tendrias que haber elegido la que te he dicho...../1; vale si/1; fila 3 columna 3:)/0; sisi esa/1; perfecto!!/2; guayy/1; yoi es la tercera vez que vengo/2; estaría guay/2; yo la 4º creo/2; jajaja/1; ñe/2; yo creo que da/2; así calculo ràpido jajajaja/1; jajaja/1; 5/2; en todos los juegos, la justa es f3c3/0; f3c3 otra vez/2; jajajaja/2; fijaos/1; ya ves/0; es verdad!!!/2; no hace falta ya ni pensar xdd/1; jajajaja/1; pues por mi ese/1; 3 3/2; vale/2; luego seguimos alternando/2; porque si alternamos tenemos la posibilidad de conseguir mas/2; c3f3 es una opcion de ganancia intermedia/1; creo que esperan ver eso de nosotros, si el mercado hace que nos destruyamos o cooperamos jajaja/2; pero equitativa/2; somos muy cooperativos jajaja/1; como lo ves?/2; podemos seguir empatando/2; 42432/2; aunque mesta dando rabia a jajajajaja/1; mejor alternando ganas 50 y luego lo vemos/2; vale/2; 1-1?/1; seee/2; uff/2; yo digo de empatar en esta/2; porque tu ganancia maxima es 42/1; vale, la siguiente en mi favor pues/1; si si estaba pensando lo mismo/2; dejamos tu compensacion para un juego que tu puedas ganar mas/1; 42432/2; si/1; ya tio, soy una pringada/2; jajajaja/1; c4 f4?/2; perff/1; nos sale juego fila y columna/0; a vale jajaja/2; al rol A al final/0; sii sii a mi me sale cuando hacen el recuento de puntos/0; por eso lo decia/1; qué hacemos/0; el c3, f3 del 3 es el que mas puntos da, no?/1; vale/1; a ver/1; tanto j5 f5 c5 y j4 f4 c4/1; todos esos dan 80/1; menos el 5/2; lo de jueg9o no lo pilloo/0; yo tampoco se lo de los juegos/1; fila 2 coluna 2/2; puede ser q tengas q poner el q pone arriba?/0; a mi no me sale nada/0; decidmleo/1; fila 2 columna 2/1; o fila 4 columna 4/2; 2 y 2"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1; Fila 3 columna 3 mejor/2; juego 2 creo/1; f3 c3/0; anda esq el juego solo os sale a vosotros/2; creo q no/1; jajaja
1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"1; 3/1; f3 c3/0; f3 c3?/2; f3c3 es justo no?/1; sip/2; madre mía el A cómo se está forrando jajajaja/1; jajajaja/2; jajajaja/1; la gente escribe un monton, no?/2; jajaja yo creo que estarán ahi debatiendo a tope/0; estarán discutiendo jajaja/1; seguro jajajja/2; nosotros somos pros :P/0; una amiga hizo el mismo y discutieron en su grupo/2; jajajaja/1; jura/0; sisi insultandose y todo/1; esq puedes ser egoista o ser piadoso/2; esque esta bpensado para que A y F se alíen"
1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; peor bueno lo que prefieras/2; porque estoy viendo que tampoco tienes numeros muy altos en las otras/1; ya xD/1; a ver yo aun  confio en que salga la 4 o la 5/1; XDDDDDD/2; jajaja/2; 5-5?/1; va/1; a ver, lo hacemos ahora a mi favor y en la siguiente al tuyo? esta complicado que vuelva a salirme xD/1; tu decides/2; vale/2; 5-5?/1; yeah/1; asi da gusto xD/2; jajajaja/1; seguro que en la siguiente si no me toca el A me jode que fliiipas jajajaja/2; jo yo espero que la gente lo este haciendo asi tambien/2; sin que importe el a/1; ya, es lo suyo realmente/1; 1-1?/2; si no?/2; que mal jajaja/1; creo que no hay otra rque salga mejor voy a mirar pero si se acaba el tiempo, dale al 1/2; yo lo veo bien/2; asi iriamos igual/2; y la proxima es la ultima, empatamos y ya esta/1; si, no hay ninguna aqui que te salga mejor/1; ni a mi tampoco/1; 1-1 definitivo/2; perfecto/1; o c3 f3/1; jajajaa/2; merjo aun/2; *mejor/2; jajajaja/1; pues ale c3f3/1; tio que mala suerte la mia, que rabia jajajajaj/2; jajajaja/2; a la siguiente sale el 5/2; tengo un palpito/1; diooooooooos/2; y salió el 5/1; perdón/0; ya pero hay desproporcion entre lo que da a f y a c/2; hay que ver quien da más puntos pero segun el rol/0; yo he dicho el tres porque esta igual/2; a veeces da proporcional y otras no/0; igual que la ronda anterior no?/1; el A siempre obtiene el doble/1; que c y f/2; tiene más puntosd que los restantes/0; pero eso ocurre en todas las filas y juegos/1; sale arriba/0; en las instru pone q a mino/0; vosotros mandais/1; fila3 columna3 o fila 4 columna 4/2; fila 3 columna 3/1; esq siempre me quedo yo con el que menos..../2; yaa/2; es verdad/0; luego cambiare esto hombre jaja/2; menudo  rayote/1; fila 3 columna 3/0; va/2; 80 que te llevas ahora/0; sii f3c3/1; luego nos invitas a unas cañas jajajaj"
1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; jajajaja yaa ves/0; eso esta hecho jaja/1; 30 secs/2; ya nos sobra hasta tiempo/2; y fastidien a C/2; :(/2; jajajaja/2; pero sois buenos/1; 2/2; en realidad lo que estaría guapo es que las tablas fueran diferentes para cada uno/2; y así nos rallaríamos a saco/1; f3c3, como siempre jajaja/2; jajajaja/1; o que A no sepa el juego/2; discutiendo y todo/2; claro/1; y tenga que fiarse de uno o de otro/0; Pues si/2; si esque yo pensaba que no se podía decir el juego/0; Mas dinámico.. por lo menos/2; 42432/1; perfectooo/1; 40 pts para cada uno/2; es nuestro mejor empate/1; el mejor para empatar xD/1; yeeeeeeeah/2; los otros son 32 o 36 ajaja/2; a se va a llevar mucha pasta de esto jajajaja/1; ya ves/1; la cosa es que alguien que le quiera joder tendra que joderse a si mismo tb/1; esta muy bien pensado"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"1; rezo por ser a despues/2; y yo jajajajajaa/2; hola/1; holaas/1; como has jugado antes?/2; como c/1; empatando o alternando?/2; ui jajaja/1; yo f tb como antes xD/2; alternando/2; y alguna empatando/1; por fiiiiin/2; jajajaaja/1; muy fuerte lo tuyo JAJAJAJA/2; jajajajaja/1; bueno c5 f5 no?/2; siii/1; pura chorra, y encima has quedado bien y todo/1; ah bueno"
1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"2; hay que buscar una fila donde a los restantes nos den mas/0; el c3, f3/1; juego?/0; da 40 a cada uno/1; mirad el juego 2/2; el resultado de A/1; f2 c2/2; es la suma de f y c+/1; ya lo sé ya/0; en todos es la suma/0; la verdad que el juego esta descompensado/2; en el juegoi 3/0; porque el A siempre gana mas que los otros participants/1; ya/0; okk/2; vale/2; el F va chetao/1; fila 5 columna 5/2; fila 2 col 2/2; jajaja/1; ajajaj/2; to pros/0; jajaj si/1; veas/1; en la siguiente no decimos juego, vale?/2; pero esto es un poco caca/2; jajajaja no fastidies/1; venga/1; para darle emocion/2; que la liaremos/1; jajajaja/0; JAJAJA a ver que sale de ahí/1; vava, sin que lo osepa A/1; es que ni si quiera merece la pena que gane aqui xD/1; pero si en la 6 vemos/2; jajajajja la verdad que esta muy pensado esto para cuadrarlo/1; si, si te fijas estan ordenados los cuadros y luegos/1; jodereeeeeeeeeeeeeeeeeeeeeeeee/2; ay me sabe mal ://2; tienen que salir 4 y 5 en algun momento/1; a ver me da miedo que al llegar a la 6 no pueda compensarse tb/1; tendria que salir justo en las siguientes la 4 y 5/2; pues lo miramos al 4 por si acaso/2; hacemos 1 1/2; y ahora cuando salga la suma miramos/2; si la proxima es 1 o 2 ya te lo damos a ti/1; ooh sii/1; jajajja/2; jajajajaja/1; grasias grasias/1; gana mas el c/1; por ejemplo/1; no veis que tmb hay numeros en negativo?/2; qué cojemos en este juegio?/0; yo jugaria como antes y ya esta/2; juego 4/1; vale/1; f y c?/0; y que fila o columna?/2; c3 f3 cómo antes?/0; vale/1; jajaja/0; q dices C/2; y 3 y 3?/2; me parecen bien/1; esq a mi en 4 y 4/1; y a A/1; nos dan mucho mas/2; os digo esa para q mireis/1; a ti en 3 yu 3 solo 3 mas/2; valee/2; si/1; 3 yy 3 no/1; fila 3 columna 3/1; lo mejor para todos/2; justo la acabo de ver/1; el A se va a forrar jajaja/2; q rapido/1; siempre pilla 80/0; algo cambiara digo yo/0; sino q chollo jajaja/1; nnono/1; yo gato 10 mas y c gana 10 mas/1; es como las mas rentable/2; yo gano menos/2; en f4c4 gano 3 menos/1; a tiene el poder de decision/2; yya he ganado menos la primera ronda/0; f3c3/2; yo apuesto por f3c3 que es justa/1; esas son mis opciones/2; madre mia esque no hay ninguna combinacion que yo gane eh?/2; o empato con F o pierdo mogollon/2; menudo juego/2; quiero reclamar/2; jajjajaja/1; con f4c4 no poierdes tanto/0; no se que juego es jajaja vosotros decís/2; ya en verdad no/0; sino cojo el justo/2; pierdo solo 3/0; f4c4?/1; si/2; bien por mi/0; vale/2; y ganais mas vosotros/1; era el juego 5/1; va/1; 42370/2; ok/1; hoy  no es mi dia xDDD/2; tu tienes 110 y yo 194/1; vamos a empatar/2; si?/2; si quieres hacemos 5 5"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"1; tengo que elegir entre 40 o 46/1; pierdo 6/1; tu ganas bastante mas/1; empatemos, no me importa/2; tambien es verdad/2; bueno vale/1; tiene que venir  yaaaaaaaaaaaa/2; pero a partir de esta ya compensamos/1; seee/1; en 2 rondas acabamos/2; sii/1; paara coger ese cogemos el juego 3 que nos da mas/0; yaa/1; asi ganamos 40 40 y80/2; e suq esolo es del juegoi 4/2; el juegoi no se puede elegir"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"0; j3, c3,f3?/1; coge j5 f5 y c5/0; pero en ese caso el c gana la mitad/2; ya ves.../1; vale vale/1; entonces j3 f3 c3/1; 40 40 80/2; sí+/2; más justo/1; okey/1; tu cuanto mas ganemos nosotros mas ganas tu/2; ah sii/2; ?/1; claro fijate que es la suma de las nuestras/1; ahora 40 yu 40 80/2; hostia paco/2; cierto/0; q sagaz/1; fila 3 columna 3?/0; otra vez. esto.. jaja/1; es verdad/1; vale/1; f3c3/0; perfect/1; 4/0; f3c3"
1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"0; ?/1; opino c4 f4 por los mismos motivos de antes, pero la mas justa seria f3c3/2; en las primeras dos rondas he ganado mucho menos que vosotros dos/0; C tiene razón/1; si/2; me debéis pasta/2; jajaja/1; f2c2 podria compensar/0; f2c2??/0; F te parece bien?/1; a ciegas/0; va/0; pero que no os descuente/1; igual, f4c4 o f5c5/0; lo que digáis/2; y vuelvo a palmar 3/2; jajaajaj/2; yo voto ahora por la justa/1; o f3c3/2; hola, ¿cuál fila vas a elegir?/1; voy a elegir f4/1; AL FIN/2; bieeeen/1; MI MOMENTO/2; jajajajajajaa/1; HA LLEGADO/1; 5-5 je/2; al final tenia que salir algo bien jajaja/2; te saco 60/1; elegimos pues 5-5?/2; si/1; has contado puntos?/2; si elegimos 5 5/2; tu llevaras 246/1; perfect/2; y yo 274/1; va/2; a ver cuanto nos pagan/1; la que menos se lleva yooo/1; jaaj/2; jajaja/2; a ver si vuelve a salir el 5/1; el A tela../2; pues si,, el A sin hacer nada se lleva más/1; eso que siempre salen 1 2 y 3/2; vuelve el 5 ahora/1; JAJAJAJAJAJAJAJA/2; jajajajaja/0; despues de esta ronda hay nueve mas?/0; o se termina aqui?/1; no creo/2; ni idea/1; pone 9/9/0; somos los mismos que antes?/2; c3 f3?/1; sí/2; sí/2; sogo diendo el C/1; c3 f3/0; joeeer pos ya hubieran podido cambiar los roles.../2; sigues siendo el a?/0; siii../1; qué hacemos entonces/1; lo mismo/1; ?/2; cómo antes lo mas proporcional/1; asi todos igual?/1; sisi/1; siempre igual jajajaja/1; que rollo/2; en principio bien/0; igual ara resta jajaja/1; no creoooo/1; es exactamente lo mismo/2; esto es asi 1 h y media?/1; lo que no se es xq lo dividen/1; en dos partes/1; si no hay diferencia/0; algo habra jaja/2; 2  y 2?/1; okey va/1; que asi te danb mas a ti/1; f3 y c3/2; vle/0; o a lo mas justo?/2; lo que pasa esque en este juego no gano apenas nada más y os fastidio mucho al resto/1; o f4c3/2; prefiero lo justo/2; y en el siguiente lo intentamos otra vez/1; como queraois"
1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; yo haria f3c3/0; Vale.. pues entonces f3c3/2; y en el siguiente vemos/1; 3/1; he roto la hoja sin querer jajajaja/2; que en el primer juego ya he ganado el que menos/1; me van a hacer pagarla/0; jajajaj de la emoción/0; seguro/1; tal cual/2; jajajaaj/0; te van a descontar 5€/2; el boli es gratis/2; ¿te parece bien que escoja c4?/2; o c3?/2; elegiré c3/1; lo que prefieras/1; podrias haber ganado tres puntos mas/2; ya, pero c, 20 ,más/2; que fila vas a escojer?/1; te parece que eligamos c3 y f3/1; ?/2; vale/2; si te fijas, c es igual a nuestra suma/1; querras decir A/2; eso eso/1; f3/2; o f4/2; f 3 mejor/2; c3"
1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2; a ver si a la proxima ya igualamos :)/1; jajaja see/1; y si no pos tampoco pasa nada/1; pero mejor/2; oleee/2; 5 5/1; sacamos 5 y 5 y la ultima para ti?/1; perfecto/2; no la ultima empatamos/1; ah claro/1; con suerte sale la 3/1; Dime que lo ves o algo/1; enserioooooooo/2; nono/2; pura intuición/1; muy heavy lo tuyo/2; jajajajaa/0; pos siempre lo mismo/2; para el f y c/1; vale/0; que es lo que mas puntos da
1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"2; sí/2; juego 3/1; c3 y f3 no?/2; sí/1; okey/0; si/1; el A se podria repartir/1; o cambiar los roles/0; la verdad que sii/2; al inguak es un fallo/2; si no , no entiendo que funalidad tiene/2; las negativas entonces no se cogen? porq te restan vale/2; pero entonces esto es muy chorra no?/1; nono ni de coña ajajja/2; o me lo parece a mi/1; si/0; algo hay nano jajaja/1; es siempore igual/2; si../2; muy extraño/2; luego nos dan 5 euros y ale pa tu casa/1; f3c2?/2; por equilibrar yo diria f1c1/0; vosotros diréis/1; yo en f1c1 casi no gano/2; que F ha ganado como 60 más que yo en las dos primeras rondas/1; f2c2 esta mas igualado para los dos/0; Lo que queráis los dos/2; :D/2; jajajajaja/0; C llevatelo/0; Por la putada/1; me daran el sobre con una nota: tienes 5 euros menos por los desperfectos/1; jajajjaa/2; y un ordenador/0; Exacto/2; por las molestias/0; Aunque no valdrán mucho jajaja/2; jajajajaja/1; JAJAJAJA/2; algo hace :·/2; :3/1; c llevate el boli/0; para wallapop/1; Es lo que te iba a decir/1; menos mal, me ahorras tener que explicartelo/2; f2 c2 jajajaj/1; pues eso, ahora elegimos el 2/1; esque en la anterior nos ha costado darnos cuenta/2; igual/1; f3 c3 no?/2; como el de antes, c3 f3/2; si/1; pues que tal? Te has acordado de coger paraguas?/2; no/1; Yo no y me he chopado/2; jajaj/1; mal vamos tomando decisiones/2; he aparcado lejos/1; vale sii/2; luego si averiguamos quien es, que nos pague 2 birras y au/1; jajaja ea/1; c3 fc3?/2; c3 y f3?/2; perfecto/2; seguimos con c3 f3?/1; si/1; pero en otras rondas podriamos cambiarnos en plan seleccionamos para que obtengas la mejor pubtuacion para ti/1; y ala siguiente ronda la mejor puntuacion para mi/1; para ir ganando mas nosotros, sabes?/2; sii/1; pero bueno esta c3 f3/2; también lo he pensado/2; en la siguiente lo hacemos pues/1; perf/2; c1 f1?"
1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1; la que mas te beneficia a ti es esa/2; sii/1; a la siguiente buscamos una que me beneficie a mi?/2; luego miramos la que más a ti/2; te juro que he pensado que volvia a salir... jajajaja/1; jajajajajajaja sii seguroo/2; lo juro/1; aaahhh okey/2; nosotros tenemos que decirle que juego es/0; pero da igual que ponga 1 que 2 que 3/2; y el toma una decicsion dentro de ese juego/1; vale/2; juego 2/1; juego 2/0; enserio la tarea del rol A esta sobrevalorada/0; encima que no ve el juego gana mas.../2; jajaj ya ves/2; eres el de lla toma de decisiones/1; fila5 y columna 5/1; A no tienes hora no?/0; noo/2; me gustaria saber q nos estudian con esto/0; hola/2; hola
